Timestamp,Event,UE_ID,SUCI,Authentication_Result,Registration_Status,gNB_IP,DNN,S_NSSAI
07/02 14:54:11.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 14:54:37.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 14:55:54.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 14:56:52.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 14:57:50.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 14:57:59.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 14:58:25.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 14:58:34.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 14:59:44.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:00:56.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:01:29.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:02:09.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:03:10.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:03:55.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:04:16.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:04:29.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:05:50.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:06:15.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:06:38.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:06:54.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:07:35.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:07:44.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:07:53.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:09:06.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:10:08.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:10:27.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:10:36.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:10:57.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:11:22.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:11:53.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:12:12.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:13:32.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:14:47.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:16:16.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:16:39.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:16:56.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:17:22.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:18:48.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:19:35.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:21:02.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:21:56.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:23:15.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:23:32.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:24:00.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:25:09.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:26:12.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:27:25.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:28:37.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:29:13.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:30:20.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:31:38.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:32:55.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:33:46.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:34:24.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:35:42.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:35:56.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:36:20.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:37:15.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:37:40.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:38:51.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:39:33.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:39:50.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:40:08.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:41:14.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:41:27.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:42:28.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:43:37.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:45:05.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:45:49.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:46:14.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:46:58.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:47:53.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:48:59.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:49:42.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:50:05.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:50:51.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:51:42.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:52:45.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:53:59.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:55:07.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:55:41.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:56:03.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:57:11.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:58:34.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 15:59:36.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:00:57.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:02:02.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:02:57.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:03:40.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:04:40.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:05:42.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:05:52.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:06:16.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:06:52.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:08:21.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:09:13.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:09:18.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:10:26.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:11:45.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:12:04.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:12:55.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:13:42.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:15:00.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:16:11.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:16:33.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:17:31.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:17:59.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:18:14.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:19:38.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:20:02.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:20:55.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:21:03.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:22:12.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:22:43.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:22:58.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:23:32.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:23:59.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:25:23.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:26:44.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:26:55.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:28:23.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:29:08.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:29:43.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:30:47.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:31:26.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:32:16.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:32:30.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:33:02.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:33:12.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:33:17.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:33:25.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:34:53.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:35:22.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:35:55.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
07/02 16:36:44.987,Registration,imsi-999700000000001,suci-0-999-70-0000-0-0-0000000001,,Success,192.168.56.102,internet,SST:1 SD:0xffffff
